id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_e_SF*_to_e_F_S,e + SF* -> e + F + S,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF*_to_e_e_Fp_S,e + SF* -> e + e + F+ + S,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_SF2*,e + SF2* -> e + SF2*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_e_SF2p,e + SF2* -> e + e + SF2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_SF_F,e + SF2* -> e + SF + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_e_SFp_F,e + SF2* -> e + e + SF+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_S_F2,e + SF2* -> e + S + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_e_Sp_F2,e + SF2* -> e + e + S+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_SF2_v,e + SF2_v -> e + SF2_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_e_SF2p,e + SF2_v -> e + e + SF2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_SF_F,e + SF2_v -> e + SF + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_e_SFp_F,e + SF2_v -> e + e + SF+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_S_F2,e + SF2_v -> e + S + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_e_Sp_F2,e + SF2_v -> e + e + S+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_SF3*,e + SF3* -> e + SF3*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_e_SF3p,e + SF3* -> e + e + SF3+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_SF2_F,e + SF3* -> e + SF2 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_e_SF2p_F,e + SF3* -> e + e + SF2+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_SF_F2,e + SF3* -> e + SF + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_e_SFp_F2,e + SF3* -> e + e + SF+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_SF3_v,e + SF3_v -> e + SF3_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_e_SF3p,e + SF3_v -> e + e + SF3+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_SF2_F,e + SF3_v -> e + SF2 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_e_SF2p_F,e + SF3_v -> e + e + SF2+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_SF_F2,e + SF3_v -> e + SF + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_e_SFp_F2,e + SF3_v -> e + e + SF+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_SF4*,e + SF4* -> e + SF4*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_e_SF4p,e + SF4* -> e + e + SF4+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_SF3_F,e + SF4* -> e + SF3 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_e_SF3p_F,e + SF4* -> e + e + SF3+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_SF2_F2,e + SF4* -> e + SF2 + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_e_SF2p_F2,e + SF4* -> e + e + SF2+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_SF4_v,e + SF4_v -> e + SF4_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_e_SF4p,e + SF4_v -> e + e + SF4+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_SF3_F,e + SF4_v -> e + SF3 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_e_SF3p_F,e + SF4_v -> e + e + SF3+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_SF2_F2,e + SF4_v -> e + SF2 + F2,electron,dissociation,2,cross_section,,-4.75875,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_e_SF2p_F2,e + SF4_v -> e + e + SF2+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_SF5*,e + SF5* -> e + SF5*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_e_SF5p,e + SF5* -> e + e + SF5+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_SF4_F,e + SF5* -> e + SF4 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_e_SF4p_F,e + SF5* -> e + e + SF4+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_SF3_F2,e + SF5* -> e + SF3 + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_e_SF3p_F2,e + SF5* -> e + e + SF3+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_SF5_v,e + SF5_v -> e + SF5_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_e_SF5p,e + SF5_v -> e + e + SF5+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_SF4_F,e + SF5_v -> e + SF4 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_e_SF4p_F,e + SF5_v -> e + e + SF4+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_SF3_F2,e + SF5_v -> e + SF3 + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_e_SF3p_F2,e + SF5_v -> e + e + SF3+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF_v_to_e_SF_v,e + SF_v -> e + SF_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF_v_to_e_e_SFp,e + SF_v -> e + e + SF+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF_v_to_e_F_S,e + SF_v -> e + F + S,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF_v_to_e_e_Fp_S,e + SF_v -> e + e + F+ + S,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_to_e_SO,e + SO -> e + SO,electron,elastic,2,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_to_e_e_SOp,e + SO -> e + e + SO+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_to_e_SO_v,e + SO -> e + SO_v,electron,excitation,2,cross_section,,-0.1336,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_v_to_e_SO,e + SO_v -> e + SO,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_to_e_SO*,e + SO -> e + SO*,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO*_to_e_SO,e + SO* -> e + SO,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_to_e_O_S,e + SO -> e + O + S,electron,dissociation,2,cross_section,,-5.390758,,,,,,unknown,2.647687776031522,candidate,conservation allows this channel; no source has been consulted
cand_e_SO_to_e_e_Op_S,e + SO -> e + e + O+ + S,electron,dissociative_ionization,2,cross_section,,-19.008336000000003,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_to_e_SOF,e + SOF -> e + SOF,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_to_e_e_SOFp,e + SOF -> e + e + SOF+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_to_e_SOF_v,e + SOF -> e + SOF_v,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_v_to_e_SOF,e + SOF_v -> e + SOF,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_to_e_SOF*,e + SOF -> e + SOF*,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF*_to_e_SOF,e + SOF* -> e + SOF,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_to_e_FO_S,e + SOF -> e + FO + S,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF_to_e_e_OFp_S,e + SOF -> e + e + OF+ + S,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_SOF2,e + SOF2 -> e + SOF2,electron,elastic,2,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_e_SOF2p,e + SOF2 -> e + e + SOF2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_SOF2_v,e + SOF2 -> e + SOF2_v,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_v_to_e_SOF2,e + SOF2_v -> e + SOF2,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_SOF2*,e + SOF2 -> e + SOF2*,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2*_to_e_SOF2,e + SOF2* -> e + SOF2,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_SOF_F,e + SOF2 -> e + SOF + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_e_SOFp_F,e + SOF2 -> e + e + SOF+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_SO_F2,e + SOF2 -> e + SO + F2,electron,dissociation,2,cross_section,,-5.702629,,,,,,unknown,5.0852667591583005,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF2_to_e_e_SOp_F2,e + SOF2 -> e + e + SO+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_SOF3,e + SOF3 -> e + SOF3,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_e_SOF3p,e + SOF3 -> e + e + SOF3+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_SOF3_v,e + SOF3 -> e + SOF3_v,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_v_to_e_SOF3,e + SOF3_v -> e + SOF3,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_SOF3*,e + SOF3 -> e + SOF3*,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3*_to_e_SOF3,e + SOF3* -> e + SOF3,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_SOF2_F,e + SOF3 -> e + SOF2 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_e_SOF2p_F,e + SOF3 -> e + e + SOF2+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_SOF_F2,e + SOF3 -> e + SOF + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF3_to_e_e_SOFp_F2,e + SOF3 -> e + e + SOF+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_SOF4,e + SOF4 -> e + SOF4,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_e_SOF4p,e + SOF4 -> e + e + SOF4+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_SOF4_v,e + SOF4 -> e + SOF4_v,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_v_to_e_SOF4,e + SOF4_v -> e + SOF4,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_SOF4*,e + SOF4 -> e + SOF4*,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4*_to_e_SOF4,e + SOF4* -> e + SOF4,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_SOF3_F,e + SOF4 -> e + SOF3 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_e_SOF3p_F,e + SOF4 -> e + e + SOF3+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_SOF2_F2,e + SOF4 -> e + SOF2 + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SOF4_to_e_e_SOF2p_F2,e + SOF4 -> e + e + SOF2+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_S_1D_to_e_e_Sp,e + S_1D -> e + e + S+,electron,ionization,2,cross_section,,,,,,,,unknown,11.599529281377706,candidate,conservation allows this channel; no source has been consulted
cand_e_S_1S_to_e_e_Sp,e + S_1S -> e + e + S+,electron,ionization,2,cross_section,,,,,,,,unknown,9.995007298213643,candidate,conservation allows this channel; no source has been consulted
cand_FO_diss_O_1D,e + FO -> e + F + O_1D,electron,dissociation,2,cross_section,,-4.24466,,,,,,unknown,3.8106519339494636,candidate,"bond energy 2.28 eV plus the 1.97 eV level; the thermodynamic limit, below any measured onset"
cand_FO_diss_O_1S,e + FO -> e + F + O_1S,electron,dissociation,2,cross_section,,-6.467406,,,,,,unknown,6.033397910626621,candidate,"bond energy 2.28 eV plus the 4.19 eV level; the thermodynamic limit, below any measured onset"
cand_SO_diss_O_1D,e + SO -> e + S + O_1D,electron,dissociation,2,cross_section,,-7.3577580000000005,,,,,,unknown,4.614687755392172,candidate,"bond energy 5.39 eV plus the 1.97 eV level; the thermodynamic limit, below any measured onset"
