equation,reaction_type,family,process,origin,depth,consistency_verdict,state_verdict,thermochemistry_verdict,reaction_evidence_verdict,kinetics_verdict,delta_h_eV,delta_g_eV,threshold_eV,kinetic_data,selected,exclusion_reason,id
S+ + SF6 -> S+ + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_dce2be1877cd
S- + Ar -> S- + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_a7e95d620bf5
S- + F -> S- + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_e3ffdb527fe8
S- + O -> S- + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_69f0655cb57c
S- + O2 -> S- + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_7e46c70411cf
S- + O2F -> S- + O2F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e2e91a3d6b22
S- + OF -> S- + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_3aa8e1a9f549
S- + SF -> S- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_4cba9b141a2b
S- + SF2 -> S- + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_5580a5f45156
S- + SF3 -> S- + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_b3296969ebb1
S- + SF4 -> S- + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_70c7bfeb61db
S- + SF5 -> S- + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_09d11c34abb2
S- + SF6 -> S- + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_40b71b121604
SF+ + Ar -> SF+ + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_4e993fa98d0b
SF+ + F -> SF+ + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,1.2245967101856587e-16,,,true,,rxn_56bcac88773a
SF+ + O -> SF+ + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-1.2245967101856587e-16,,,true,,rxn_15e7efc6c50b
SF+ + O2 -> SF+ + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_548f9b9f2a4e
SF+ + O2F -> SF+ + O2F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e4604f4af13f
SF+ + OF -> SF+ + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,1.2245967101856587e-16,,,true,,rxn_16ea3e664ccb
SF+ + S -> SF+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_902045c5bb0c
SF+ + SF2 -> SF+ + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-4.898386840742635e-16,,,true,,rxn_5b27c2a7fbe6
SF+ + SF3 -> SF+ + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-2.4491934203713174e-16,,,true,,rxn_c3c97af6d23d
SF+ + SF4 -> SF+ + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,2.4491934203713174e-16,,,true,,rxn_9f37a03564e7
SF+ + SF5 -> SF+ + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_667ef69e45f3
SF+ + SF6 -> SF+ + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_2a637c95cbc8
SF- + Ar -> SF- + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_249c963a637d
SF- + F -> SF- + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e0d8b088d9a8
SF- + O -> SF- + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_cffcb5903341
SF- + O2 -> SF- + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d9f13b0a1232
SF- + O2F -> SF- + O2F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5624ed19fced
SF- + OF -> SF- + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_82b86e4630b9
SF- + S -> SF- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_053b65272aa0
SF- + SF2 -> SF- + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_31125c3829d6
SF- + SF3 -> SF- + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f080693984fa
SF- + SF4 -> SF- + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_96b91b47f133
SF- + SF5 -> SF- + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b4a730333602
SF- + SF6 -> SF- + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bf091ed7d0d2
SF2+ + S -> SF2+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_f5df5d6fc06c
SF2+ + SF -> SF2+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-9.184475326392441e-17,,,true,,rxn_f85d68297437
SF2- + S -> SF2- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_1b286579cdfe
SF2- + SF -> SF2- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-3.367640953010561e-16,,,true,,rxn_0fce314b72bc
SF3+ + S -> SF3+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_31c874518496
SF3+ + SF -> SF3+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-9.184475326392441e-17,,,true,,rxn_ce86e197f624
SF3- + S -> SF3- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_b3f0562dd4a0
SF3- + SF -> SF3- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-9.184475326392441e-17,,,true,,rxn_2594fa6a322a
SF4+ + S -> SF4+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_4b8c295d00dc
SF4+ + SF -> SF4+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,3.979939308103391e-16,,,true,,rxn_3b4ac5041ff9
SF4- + S -> SF4- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_563065773b0b
SF4- + SF -> SF4- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,6.429132728474708e-16,,,true,,rxn_85d83e7ae8a2
SF5+ + S -> SF5+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_ad50d0c16173
SF5+ + SF -> SF5+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,1.5307458877320733e-16,,,true,,rxn_e390028107d7
SF5- + S -> SF5- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_6d4329c10b34
SF5- + SF -> SF5- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,6.429132728474708e-16,,,true,,rxn_f3120892c9f9
SF6+ + S -> SF6+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d78aac71041c
SF6+ + SF -> SF6+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5a9fa7488fd3
SF6- + S -> SF6- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_6de6b9ec85a4
SF6- + SF -> SF6- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,6.429132728474708e-16,,,true,,rxn_e37917dff2e4
SOF+ + Ar -> SOF+ + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_cd6a6f82e06b
SOF+ + F -> SOF+ + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a5192c7f1400
SOF+ + O -> SOF+ + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ddc353abc02f
SOF+ + O2 -> SOF+ + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b0ddd4499945
SOF+ + O2F -> SOF+ + O2F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_9341d936460b
SOF+ + OF -> SOF+ + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0dc9a9e1e751
SOF+ + S -> SOF+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_44fc103d6613
SOF+ + SF -> SOF+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_36d5a4fefe0b
SOF+ + SF2 -> SOF+ + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_071ff558b407
SOF+ + SF3 -> SOF+ + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_de0b72d093ef
SOF+ + SF4 -> SOF+ + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c8ea49349a4f
SOF+ + SF5 -> SOF+ + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_11d96c157073
SOF+ + SF6 -> SOF+ + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bcadb6077fec
SOF- + Ar -> SOF- + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_44f16dc3de05
SOF- + F -> SOF- + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_26dddcd2a385
SOF- + O -> SOF- + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_fd580b6030bb
SOF- + O2 -> SOF- + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6117bcc9d2f1
SOF- + O2F -> SOF- + O2F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0fa9f173879a
SOF- + OF -> SOF- + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_169325774bf9
SOF- + S -> SOF- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_3c75f7dfa435
SOF- + SF -> SOF- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_be3384005879
SOF- + SF2 -> SOF- + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0cd25b93a35a
SOF- + SF3 -> SOF- + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ccaf9546d964
SOF- + SF4 -> SOF- + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c4ae5b19ca2f
SOF- + SF5 -> SOF- + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_26b90eb745bf
SOF- + SF6 -> SOF- + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4e74eb9b34d6
SOF3+ + S -> SOF3+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_fe503f9c51c1
SOF3+ + SF -> SOF3+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a9e850550f90
SOF3- + S -> SOF3- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a1a2db361dea
SOF3- + SF -> SOF3- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_8c52b219cf96
SOF4+ + S -> SOF4+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_523c0584c679
SOF4+ + SF -> SOF4+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_adabe88dcef8
SOF4- + S -> SOF4- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_89d92f30df1e
SOF4- + SF -> SOF4- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_287f6b1cf21b
SOF5+ + S -> SOF5+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ed7c3a4b0f13
SOF5+ + SF -> SOF5+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_392dc35defc8
SOF5- + S -> SOF5- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_427fd301dfc5
SOF5- + SF -> SOF5- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_00fa5744726e
S+ + Ar -> S+ + Ar(m),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bd6407962147
S+ + Ar -> S+ + Ar(r),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e1629c9e03fa
S+ + O2 -> S+ + O2(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e482effcaa77
S+ + O2 -> S+ + O2*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_83324188c2cb
S+ + SF6 -> S+ + SF6(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_358d4d01f309
S+ + SF6 -> S+ + SF6*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_781fed8b7d8c
S- + Ar -> S- + Ar(m),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5020991418d3
S- + Ar -> S- + Ar(r),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_07b8e5510f00
S- + O2 -> S- + O2(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b73a5e0ee349
S- + O2 -> S- + O2*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_05e4ed203ab0
S- + SF6 -> S- + SF6(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_77dd2fe74104
S- + SF6 -> S- + SF6*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c620f144c494
SF+ + Ar -> SF+ + Ar(m),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bfd25ddb140c
SF+ + Ar -> SF+ + Ar(r),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_23f5c7e2fbca
SF+ + O2 -> SF+ + O2(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_798a15bcf005
SF+ + O2 -> SF+ + O2*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6632cf7ea9aa
SF+ + SF6 -> SF+ + SF6(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b5494b0d1f7e
SF+ + SF6 -> SF+ + SF6*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c0f0e480f21f
SF- + Ar -> SF- + Ar(m),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_46aa6f2f6f68
SF- + Ar -> SF- + Ar(r),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_74789bc1d1ba
SF- + O2 -> SF- + O2(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d7ff3829554e
SF- + O2 -> SF- + O2*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_23eea765ec6f
SF- + SF6 -> SF- + SF6(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f97fef3cb8aa
SF- + SF6 -> SF- + SF6*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_40278f4c6ae9
SOF+ + Ar -> SOF+ + Ar(m),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_7b7f3cf20e27
SOF+ + Ar -> SOF+ + Ar(r),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_06e07a248328
SOF+ + O2 -> SOF+ + O2(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c590edc95941
SOF+ + O2 -> SOF+ + O2*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_638cf3c3d936
SOF+ + SF6 -> SOF+ + SF6(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_899c211545c1
SOF+ + SF6 -> SOF+ + SF6*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_c8ee6e8408bb
SOF- + Ar -> SOF- + Ar(m),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_df55e5cb5770
SOF- + Ar -> SOF- + Ar(r),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_993115661cf0
SOF- + O2 -> SOF- + O2(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_108c866c5790
SOF- + O2 -> SOF- + O2*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6e60dca748de
SOF- + SF6 -> SOF- + SF6(v),Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_635621805747
SOF- + SF6 -> SOF- + SF6*,Ion-induced excitation,ion,ion_induced_excitation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0bb882818ed3
S+ + O2 -> SO+ + O,Ligand transfer,ion,ligand_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_467e3bab3124
S+ + SF6 -> SF+ + SF5,Ligand transfer,ion,ligand_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,-0.08676969127595519,,,true,,rxn_ec469810bcf1
S- + O2 -> SO- + O,Ligand transfer,ion,ligand_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_8802e44bfe0a
S- + SF6 -> SF- + SF5,Ligand transfer,ion,ligand_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_7ab3e5db22e7
Ar+ + S- -> Ar + S,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_61efc7baa8aa
Ar+ + SF- -> Ar + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bfdadea7001c
